,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
64ff968a122929001c0bb93a,Focus Mode,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,Great video ,0.8908775119820329
64ff968cd4353c001db81da5,Crash Test,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,It seems confusing at first I thought it was an ad for a car  ,1.6238865863127185
64ff96946118f800248c1628,Unsend Texts_RIP Leon,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,True,True,True,False,False,It was ok ,1.342226509521509
64ff9697d9c82a0024d4f44d,Unsend Texts_RIP Leon,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,Very good ,0.3806128156086854
64ff96997d9ac100245beaae,Unsend Texts_RIP Leon,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,I love the animal,1.2848212027166577
64ff96997d9ac100245beab1,Action Mode,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,"I like the iphone option, however the woman running in front of everyone is quite rude!",1.710147877462263
64ff969c7d9ac100245beab4,Unsend Texts_RIP Leon,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,I thought was very underwhelming and needed more things happening in the video,0.5481587655374175
64ff969f56c5ad001e5e879e,Crash Test,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,I liked the music nice song brightened my mood ,1.1253164150132766
64ff96a356c5ad001e5e87a7,Crash Test,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,It was about the iPhone 14,0.5990998502756476
64ff96a656c5ad001e5e87aa,Focus Mode,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,Awesome advertisement ,0.6791456188381466
64ff96a9122929001c0bb975,Unsend Texts_RIP Leon,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,cute,1.342226509521509
64ff96a98668d90026817fe0,Unsend Texts_RIP Leon,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,The fake death was funny. ,0.9487222433130538
64ff96aea039ac001e19ec5e,Focus Mode,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,True,False,False,Interesting ,1.342226509521509
64ff96afa039ac001e19ec61,Unsend Texts_RIP Leon,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,Very strange and would never have guessed what was being advertised ,1.5682446372139307
64ff96b32c4f3e001cb65cce,Action Mode,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,True,True,True,False,False,made laugh when the lady starting running with her iphone but i was impressed on the our vine of the video,0.7434640255093338
64ff96bd56c5ad001e5e87c9,Focus Mode,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,True,I thought it was really funny!,1.2848212027166577
64ff96be2c4f3e001cb65ce4,Unsend Texts_RIP Leon,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,I think it’s good to give you what you want ,1.5682446372139307
64ff96c12c4f3e001cb65cec,Action Mode,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,Verizon is a really a good phone company as well as Wi-Fi company ,0.3806128156086854
64ff96c88668d90026818133,Unsend Texts_RIP Leon,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,The video was very interesting to watch. So far the graphics and scenery amazed me the most. If this video is not getting the correct promo than you guys should do everything in your will to make this happen.,0.5481587655374175
64ff96ca32eacc001e1b7ee3,Battery for Miles,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,Great video ,1.55353516983394
64ff96cd32eacc001e1b7ee6,Unsend Texts_RIP Leon,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,I was sad at first but then happy,0.9691682402906137
64ff96e6661495002133df08,Action Mode,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,True,True,True,False,False,Loved it ,2.63175716176894
64ff96f98668d9002681817f,Focus Mode,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,No reaction I don't like apple products ,0.7051044533690185
64ff96fb2c4f3e001cb65d4c,Battery for Miles,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,False,original and creative,1.342226509521509
64ff96fba039ac001e19ec96,Battery for Miles,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,Shocked and laughing ,1.2848212027166577
64ff970089294c0024cec80a,Crash Test,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True,True,True,True,False,False,I think the video was really good at outlining the safety feature of an iPhone. ,1.0288952964374773
64ff97052c4f3e001cb65d58,Battery for Miles,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,It was very interesting,1.146445719370538
