,content,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,segments,answers,poststrat
64b9d4f59b7274001e333773,ULTRA Club New Members Day,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,Another unfunny corporate commercial.,2.2755336358039213
64b9d4fdec8982001cf31d3c,Budweiser: Griffey Father’s Day,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,I like it it showed that people of color do have their dads ,0.8763089670626513
64b9d4fe5be250001c0daa92,The Busch Guide: Shelter,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,Great video very funny very entertaining I enjoyed it,2.2755336358039213
64b9d5079b7274001e333788,Bud Light: NFL Pros,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,funny,0.8543204109223953
64b9d50b55ed4f0022bb9b01,ULTRA Club New Members Day,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,Good cameos that incorporated the product,0.8763089670626513
64b9d50f8092b5001f4fb5fb,ULTRA Club New Members Day,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,Funny,0.6103373040768872
64b9d52668cce000230a2a3f,Budweiser: Griffey Father’s Day,False,False,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,Very nice,1.7423608227906962
64b9d52841ae020022cf5938,ULTRA Club New Members Day,True,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,Very nice!,0.6181594825444874
64b9d5288092b5001f4fb62b,ULTRA Club New Members Day,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,The video was great advertising and caught my attention!,0.8763089670626513
64b9d52d41ae020022cf5945,Budweiser: Griffey Father’s Day,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,It was good I used to drink this. I don’t drink coffee cappuccino any of that anymore.,1.5272767058676573
64b9d52f41ae020022cf594d,Budweiser: Griffey Father’s Day,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,It was very touching.,0.8763089670626513
64b9d5309b7274001e3337bd,ULTRA Club New Members Day,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,Great video about Michelob Ultra ,2.411891739015449
64b9d537535d2600244f9769,ULTRA Club New Members Day,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,i thought it was so cute and made me trust the company more,0.6181594825444874
64b9d538535d2600244f976c,Bud Light: NFL Pros,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,very good,0.8763089670626513
64b9d53f5606a400245c6e40,ULTRA Club New Members Day,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,It’s more of drama act the commercial ,0.813194390203756
64b9d544535d2600244f977a,Budweiser: Griffey Father’s Day,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,Sharing beer with your loved ones,0.6181594825444874
64b9d5498092b5001f4fb65c,Bud Light: NFL Pros,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,No it was boring ,0.8763089670626513
64b9d54b535d2600244f978a,Bud Light: NFL Pros,False,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,"I agree, a hot dog is a hot dog lol",0.6103373040768872
64b9d54d3e3c1d0022b74189,Bud Light: NFL Pros,True,False,False,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,Really funny,0.38322344428958166
64b9d552f07896001b6985fc,Budweiser: Griffey Father’s Day,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,The video shows the care to have for fathers. It’s inspirational and demonstrates the importance of bonding time.,0.4078743691386892
64b9d553535d2600244f9796,The Busch Guide: Shelter,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,Just another ad,1.6068075050145707
64b9d5588092b5001f4fb67f,Budweiser: Griffey Father’s Day,True,False,False,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,Love Ken Griffey and Budweiser connection ,0.7704413793472042
64b9d5803e3c1d0022b741df,Bud Light: NFL Pros,True,True,False,True,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,Not sure what the point was of the video.,0.7704413793472042
64b9d58953c81800247bda61,Bud Light: Easy to Summer.mp4,False,False,True,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,No reactions I loved the video,1.6350203029358277
64b9d595fbdf27001d418afe,Budweiser: Griffey Father’s Day,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,Is was great to be honest,0.4078743691386892
64b9d59a55ed4f0022bb9b33,Bud Light: NFL Pros,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,i thought the video was funny ,0.4182240657479633
64b9d59b0ad42b0026fa762c,ULTRA Club New Members Day,False,True,False,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,"Not today, my internet connection must have went haywire so I mixed most of it ",0.7704413793472042
64b9d59e3e3c1d0022b74212,Budweiser: Griffey Father’s Day,False,True,False,True,True,True,True,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,It was heartwarming ,1.6350203029358277
64b9d5aa20596e001e569319,Budweiser: Griffey Father’s Day,False,True,False,True,True,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,It was a a emotional and caring commercial basically saying spend as much time as you can with your family especially your father and can share a beer together on Father's Day,2.2755336358039213
